Date,Close,Volume,tic,OPM,NPM,ROA,EPS,BPS,cur_ratio,quick_ratio,cash_ratio,inv_turnover,acc_rec_turnover,acc_pay_turnover,debt_ratio
2000-04-24,1.0758930444717407,443620800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-04-25,1.1456470489501953,391641600,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-04-26,1.0831470489501953,366912000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-04-27,1.1316959857940674,326603200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-04-28,1.1077009439468384,249580800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-01,1.1099330186843872,226195200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-02,1.052454948425293,236432000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-03,1.027343988418579,489798400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-04,0.9882810115814209,399515200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-05,1.010045051574707,284076800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-08,0.9832590222358704,184900800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-09,0.9414060115814209,327140800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-10,0.8867189884185791,535091200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-11,0.9179689884185791,499744000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-12,0.9609379768371582,306913600,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-15,0.9017860293388367,678932800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-16,0.943638026714325,440451200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-17,0.9051340222358704,398092800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-18,0.8995540142059326,373777600,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-19,0.8392860293388367,740667200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-22,0.803013026714325,755507200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-23,0.7661830186843872,517585600,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-24,0.7829239964485168,678462400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-25,0.7791569828987122,406750400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-26,0.7712050080299377,181148800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-30,0.7818080186843872,713059200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-05-31,0.75,433507200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-01,0.7957590222358704,903840000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-02,0.8264510035514832,792848000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-05,0.8152899742126465,323668800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-06,0.8292409777641296,525481600,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-07,0.8621649742126465,337019200,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-08,0.8465399742126465,238526400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-09,0.8549110293388367,252358400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-12,0.8141739964485168,290337600,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-13,0.84375,351456000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-14,0.8074780106544495,277446400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-15,0.8247770071029663,248572800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-16,0.8141739964485168,303564800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-19,0.8627229928970337,394004800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-20,0.904017984867096,501390400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-21,0.9933040142059326,490000000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-22,0.9598209857940674,467712000,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-23,0.9229909777641296,204965600,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-26,0.966517984867096,185354400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-27,0.924107015132904,203470400,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-28,0.9720979928970337,286428800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-29,0.9151790142059326,203660800,AAPL,0.0704601871300362,0.0949016612564445,0.0709290709290709,2.57,24.98770592574379,2.6508364813815435,2.454937938478144,1.947652455477604,376.1,5.571276595744681,3.385238523852385,0.3984586841729698
2000-06-30,0.935267984867096,323097600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-03,0.9520090222358704,70828800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-05,0.921875,265216000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-06,0.9252229928970337,309545600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-07,0.9720979928970337,263603200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-10,1.020089030265808,397796000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-11,1.0167410373687744,357896000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-12,1.051339030265808,225433600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-13,1.0089290142059326,445659200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-14,1.0301339626312256,190276800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-17,1.041295051574707,260002400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-18,1.0223209857940674,318404800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-19,0.9408479928970337,457872800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-20,0.984375,465572800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-21,0.9564729928970337,196235200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-24,0.8694199919700623,412171200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-25,0.8939729928970337,211607200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-26,0.8939729928970337,210470400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-27,0.9285709857940674,294985600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-28,0.8627229928970337,237893600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-07-31,0.9073659777641296,155299200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-01,0.8805800080299377,137284000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-02,0.84375,162355200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-03,0.857142984867096,339897600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-04,0.845982015132904,263121600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-07,0.8560270071029663,187348000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-08,0.8348209857940674,176674400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-09,0.8482139706611633,379640800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-10,0.8493300080299377,251714400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-11,0.8515629768371582,238056000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-14,0.8404020071029663,156660000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-15,0.8337050080299377,114200800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-16,0.8660709857940674,143673600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-17,0.9185270071029663,270900000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-18,0.892857015132904,190176000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-21,0.9017860293388367,134467200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-22,0.9229909777641296,276802400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-23,0.9698659777641296,236863200,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-24,1.0019530057907104,310766400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-25,1.0145089626312256,334460000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-28,1.036829948425293,359004800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-29,1.056920051574707,267030400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-30,1.0625,285392800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-08-31,1.088170051574707,419596800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-01,1.1328129768371582,256872000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-05,1.114954948425293,298642400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-06,1.0435270071029663,355404000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-07,1.1071430444717407,217464800,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-08,1.051339030265808,195518400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-11,1.0435270071029663,187381600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-12,1.03125,187997600,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-13,1.035714030265808,305984000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-14,1.0153460502624512,426552000,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
2000-09-15,0.9863280057907104,394514400,AAPL,0.0773470839260312,0.093705547652916,0.0760242354298903,1.9,12.394328040243083,2.7533368926855317,2.5589962626801923,2.0427122263748,804.8,5.815925542916236,3.869230769230769,0.3975764570109636
